transaction_id,account_id,transaction_datetime,transaction_type,direction,amount_gbp,original_amount,original_currency,counterparty_name,counterparty_account_id,counterparty_bank_bic,counterparty_country,counterparty_is_high_risk_jurisdiction,payment_reference,channel,is_international,transaction_status
TXN-2024-0002827,ACC-UK-000032,2024-04-21 12:00:00,CARD_PAYMENT,DEBIT,135.79,0,GBP,Waitrose,ACC-RET-32988,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002828,ACC-UK-000032,2024-04-13 10:00:00,CARD_PAYMENT,DEBIT,113.56,0,GBP,Tesco,ACC-RET-54874,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002829,ACC-UK-000032,2024-05-27 09:00:00,BACS,CREDIT,2916.67,2916.67,GBP,Barratt Homes,ACC-EMP-37057,HBUKGB4B,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002830,ACC-UK-000032,2024-05-01 08:00:00,BACS,DEBIT,1078.32,0,GBP,Smith Lettings Ltd,ACC-PROP-25675,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002831,ACC-UK-000032,2024-05-07 07:30:00,BACS,DEBIT,109.83,0,GBP,Severn Trent,ACC-UTIL-93707,BARCGB22,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002832,ACC-UK-000032,2024-05-10 07:30:00,BACS,DEBIT,158.4,0,GBP,Severn Trent,ACC-UTIL-39933,HBUKGB4B,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002833,ACC-UK-000032,2024-05-07 07:30:00,BACS,DEBIT,132.99,0,GBP,Scottish Power,ACC-UTIL-92103,BARCGB22,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002834,ACC-UK-000032,2024-05-11 18:00:00,CARD_PAYMENT,DEBIT,47.39,0,GBP,Morrisons,ACC-RET-80091,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002835,ACC-UK-000032,2024-05-28 11:00:00,CARD_PAYMENT,DEBIT,146.75,0,GBP,Tesco,ACC-RET-68541,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002836,ACC-UK-000032,2024-05-17 13:00:00,CARD_PAYMENT,DEBIT,66.92,0,GBP,Aldi,ACC-RET-33944,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002837,ACC-UK-000032,2024-05-08 17:00:00,CARD_PAYMENT,DEBIT,59.52,0,GBP,Morrisons,ACC-RET-44834,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002838,ACC-UK-000032,2024-06-27 09:00:00,BACS,CREDIT,2916.67,2916.67,GBP,Barratt Homes,ACC-EMP-21974,HBUKGB4B,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002839,ACC-UK-000032,2024-06-03 08:00:00,BACS,DEBIT,1630.69,0,GBP,Ali Lettings Ltd,ACC-PROP-18345,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002840,ACC-UK-000032,2024-06-09 07:30:00,BACS,DEBIT,82.39,0,GBP,Thames Water,ACC-UTIL-39830,HBUKGB4B,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002841,ACC-UK-000032,2024-06-09 07:30:00,BACS,DEBIT,146.64,0,GBP,Scottish Power,ACC-UTIL-70852,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002842,ACC-UK-000032,2024-06-09 07:30:00,BACS,DEBIT,163.43,0,GBP,British Gas,ACC-UTIL-51793,BARCGB22,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002843,ACC-UK-000032,2024-06-07 17:00:00,CARD_PAYMENT,DEBIT,52.8,0,GBP,Tesco,ACC-RET-72394,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002844,ACC-UK-000032,2024-06-04 18:00:00,CARD_PAYMENT,DEBIT,104.83,0,GBP,Morrisons,ACC-RET-73862,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002845,ACC-UK-000032,2024-06-19 10:00:00,CARD_PAYMENT,DEBIT,103.99,0,GBP,Aldi,ACC-RET-24617,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002846,ACC-UK-000032,2024-06-25 20:00:00,CARD_PAYMENT,DEBIT,61.43,0,GBP,Aldi,ACC-RET-93221,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002847,ACC-UK-000032,2024-07-28 09:00:00,BACS,CREDIT,2916.67,2916.67,GBP,Barratt Homes,ACC-EMP-10064,LOYDGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002848,ACC-UK-000032,2024-07-02 08:00:00,BACS,DEBIT,1401.35,0,GBP,Richardson Lettings Ltd,ACC-PROP-74566,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002849,ACC-UK-000032,2024-07-07 07:30:00,BACS,DEBIT,111.02,0,GBP,Severn Trent,ACC-UTIL-47192,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002850,ACC-UK-000032,2024-07-07 07:30:00,BACS,DEBIT,161.42,0,GBP,Thames Water,ACC-UTIL-54714,LOYDGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002851,ACC-UK-000032,2024-07-10 07:30:00,BACS,DEBIT,118.58,0,GBP,EDF Energy,ACC-UTIL-92040,NWBKGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002852,ACC-UK-000032,2024-07-04 12:00:00,CARD_PAYMENT,DEBIT,93.63,0,GBP,ASDA,ACC-RET-76787,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002853,ACC-UK-000032,2024-07-16 12:00:00,CARD_PAYMENT,DEBIT,59.67,0,GBP,Aldi,ACC-RET-66625,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002854,ACC-UK-000032,2024-07-04 17:00:00,CARD_PAYMENT,DEBIT,77.67,0,GBP,Lidl,ACC-RET-80594,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002855,ACC-UK-000032,2024-07-07 11:00:00,CARD_PAYMENT,DEBIT,123.91,0,GBP,Sainsbury's,ACC-RET-50265,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002856,ACC-UK-000032,2024-08-27 09:00:00,BACS,CREDIT,2916.67,2916.67,GBP,Barratt Homes,ACC-EMP-51945,HSBCGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002857,ACC-UK-000032,2024-08-02 08:00:00,BACS,DEBIT,902.92,0,GBP,Gardner Lettings Ltd,ACC-PROP-49329,HSBCGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002858,ACC-UK-000032,2024-08-06 07:30:00,BACS,DEBIT,119.94,0,GBP,Thames Water,ACC-UTIL-52436,HBUKGB4B,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002859,ACC-UK-000032,2024-08-06 07:30:00,BACS,DEBIT,147.3,0,GBP,Thames Water,ACC-UTIL-30701,HSBCGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002860,ACC-UK-000032,2024-08-10 07:30:00,BACS,DEBIT,62.0,0,GBP,Severn Trent,ACC-UTIL-72098,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002861,ACC-UK-000032,2024-08-26 16:00:00,CARD_PAYMENT,DEBIT,125.77,0,GBP,ASDA,ACC-RET-39979,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002862,ACC-UK-000032,2024-08-16 14:00:00,CARD_PAYMENT,DEBIT,80.79,0,GBP,ASDA,ACC-RET-53741,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002863,ACC-UK-000032,2024-08-27 15:00:00,CARD_PAYMENT,DEBIT,89.47,0,GBP,Waitrose,ACC-RET-83831,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002864,ACC-UK-000032,2024-08-25 16:00:00,CARD_PAYMENT,DEBIT,40.62,0,GBP,Waitrose,ACC-RET-17249,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002865,ACC-UK-000032,2024-09-27 09:00:00,BACS,CREDIT,2916.67,2916.67,GBP,Barratt Homes,ACC-EMP-94645,HBUKGB4B,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002866,ACC-UK-000032,2024-09-02 08:00:00,BACS,DEBIT,1567.05,0,GBP,Jarvis Lettings Ltd,ACC-PROP-12553,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002867,ACC-UK-000032,2024-09-06 07:30:00,BACS,DEBIT,132.69,0,GBP,EDF Energy,ACC-UTIL-48639,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002868,ACC-UK-000032,2024-09-05 07:30:00,BACS,DEBIT,85.06,0,GBP,Scottish Power,ACC-UTIL-52688,HSBCGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002869,ACC-UK-000032,2024-09-09 07:30:00,BACS,DEBIT,143.46,0,GBP,Thames Water,ACC-UTIL-90944,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002870,ACC-UK-000032,2024-09-15 14:00:00,CARD_PAYMENT,DEBIT,51.75,0,GBP,Sainsbury's,ACC-RET-31026,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002871,ACC-UK-000032,2024-09-24 17:00:00,CARD_PAYMENT,DEBIT,143.56,0,GBP,Morrisons,ACC-RET-71587,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002872,ACC-UK-000032,2024-09-25 20:00:00,CARD_PAYMENT,DEBIT,82.91,0,GBP,Lidl,ACC-RET-73837,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002873,ACC-UK-000032,2024-09-09 19:00:00,CARD_PAYMENT,DEBIT,104.47,0,GBP,Tesco,ACC-RET-23295,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002874,ACC-UK-000032,2024-10-27 09:00:00,BACS,CREDIT,2916.67,2916.67,GBP,Barratt Homes,ACC-EMP-46181,HSBCGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002875,ACC-UK-000032,2024-10-02 08:00:00,BACS,DEBIT,1238.12,0,GBP,John Lettings Ltd,ACC-PROP-47255,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002876,ACC-UK-000032,2024-10-08 07:30:00,BACS,DEBIT,58.8,0,GBP,British Gas,ACC-UTIL-52538,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002877,ACC-UK-000032,2024-10-06 07:30:00,BACS,DEBIT,162.35,0,GBP,Severn Trent,ACC-UTIL-49171,HSBCGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002878,ACC-UK-000032,2024-10-06 07:30:00,BACS,DEBIT,118.66,0,GBP,Scottish Power,ACC-UTIL-42142,LOYDGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002879,ACC-UK-000032,2024-10-19 18:00:00,CARD_PAYMENT,DEBIT,123.91,0,GBP,ASDA,ACC-RET-82964,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002880,ACC-UK-000032,2024-10-27 14:00:00,CARD_PAYMENT,DEBIT,115.85,0,GBP,Sainsbury's,ACC-RET-18913,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002881,ACC-UK-000032,2024-10-28 15:00:00,CARD_PAYMENT,DEBIT,139.56,0,GBP,Waitrose,ACC-RET-38155,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002882,ACC-UK-000032,2024-10-11 17:00:00,CARD_PAYMENT,DEBIT,65.05,0,GBP,ASDA,ACC-RET-53648,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002883,ACC-UK-000032,2024-11-27 09:00:00,BACS,CREDIT,2916.67,2916.67,GBP,Barratt Homes,ACC-EMP-43470,HSBCGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002884,ACC-UK-000032,2024-11-03 08:00:00,BACS,DEBIT,1732.68,0,GBP,Cooper Lettings Ltd,ACC-PROP-28385,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002885,ACC-UK-000032,2024-11-10 07:30:00,BACS,DEBIT,97.51,0,GBP,Scottish Power,ACC-UTIL-73747,BARCGB22,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002886,ACC-UK-000032,2024-11-09 07:30:00,BACS,DEBIT,48.44,0,GBP,Severn Trent,ACC-UTIL-58952,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002887,ACC-UK-000032,2024-11-09 07:30:00,BACS,DEBIT,101.21,0,GBP,British Gas,ACC-UTIL-76088,LOYDGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002888,ACC-UK-000032,2024-11-26 18:00:00,CARD_PAYMENT,DEBIT,94.12,0,GBP,Morrisons,ACC-RET-53745,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002889,ACC-UK-000032,2024-11-24 11:00:00,CARD_PAYMENT,DEBIT,102.18,0,GBP,Morrisons,ACC-RET-24723,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002890,ACC-UK-000032,2024-11-06 18:00:00,CARD_PAYMENT,DEBIT,133.09,0,GBP,Tesco,ACC-RET-85225,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002891,ACC-UK-000032,2024-11-20 20:00:00,CARD_PAYMENT,DEBIT,149.22,0,GBP,Aldi,ACC-RET-19579,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002892,ACC-UK-000033,2024-01-28 09:00:00,BACS,CREDIT,5000.0,5000.0,GBP,Barclays,ACC-EMP-12815,NWBKGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002893,ACC-UK-000033,2024-01-03 08:00:00,BACS,DEBIT,1093.81,0,GBP,Brady Lettings Ltd,ACC-PROP-91748,NWBKGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002894,ACC-UK-000033,2024-01-05 07:30:00,BACS,DEBIT,41.2,0,GBP,EDF Energy,ACC-UTIL-65987,HBUKGB4B,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002895,ACC-UK-000033,2024-01-07 07:30:00,BACS,DEBIT,159.78,0,GBP,Severn Trent,ACC-UTIL-98413,LOYDGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002896,ACC-UK-000033,2024-01-09 07:30:00,BACS,DEBIT,104.09,0,GBP,Thames Water,ACC-UTIL-85292,LOYDGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002897,ACC-UK-000033,2024-01-23 19:00:00,CARD_PAYMENT,DEBIT,56.79,0,GBP,Aldi,ACC-RET-29435,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002898,ACC-UK-000033,2024-01-10 12:00:00,CARD_PAYMENT,DEBIT,51.1,0,GBP,Morrisons,ACC-RET-88895,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002899,ACC-UK-000033,2024-01-25 12:00:00,CARD_PAYMENT,DEBIT,99.41,0,GBP,Tesco,ACC-RET-52920,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002900,ACC-UK-000033,2024-01-08 20:00:00,CARD_PAYMENT,DEBIT,62.97,0,GBP,ASDA,ACC-RET-31402,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002901,ACC-UK-000033,2024-02-27 09:00:00,BACS,CREDIT,5000.0,5000.0,GBP,Barclays,ACC-EMP-40537,HBUKGB4B,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002902,ACC-UK-000033,2024-02-02 08:00:00,BACS,DEBIT,827.3,0,GBP,Ryan Lettings Ltd,ACC-PROP-67624,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002903,ACC-UK-000033,2024-02-08 07:30:00,BACS,DEBIT,43.56,0,GBP,Thames Water,ACC-UTIL-59861,BARCGB22,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002904,ACC-UK-000033,2024-02-08 07:30:00,BACS,DEBIT,101.4,0,GBP,Thames Water,ACC-UTIL-36952,NWBKGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002905,ACC-UK-000033,2024-02-09 07:30:00,BACS,DEBIT,154.03,0,GBP,British Gas,ACC-UTIL-32950,HSBCGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002906,ACC-UK-000033,2024-02-19 18:00:00,CARD_PAYMENT,DEBIT,53.39,0,GBP,Aldi,ACC-RET-37477,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002907,ACC-UK-000033,2024-02-16 19:00:00,CARD_PAYMENT,DEBIT,79.42,0,GBP,ASDA,ACC-RET-64411,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002908,ACC-UK-000033,2024-02-07 11:00:00,CARD_PAYMENT,DEBIT,127.98,0,GBP,ASDA,ACC-RET-72649,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002909,ACC-UK-000033,2024-02-17 11:00:00,CARD_PAYMENT,DEBIT,143.94,0,GBP,Tesco,ACC-RET-10951,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002910,ACC-UK-000033,2024-03-28 09:00:00,BACS,CREDIT,5000.0,5000.0,GBP,Barclays,ACC-EMP-62469,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002911,ACC-UK-000033,2024-03-02 08:00:00,BACS,DEBIT,1160.39,0,GBP,Cooper Lettings Ltd,ACC-PROP-50629,BARCGB22,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002912,ACC-UK-000033,2024-03-08 07:30:00,BACS,DEBIT,172.43,0,GBP,EDF Energy,ACC-UTIL-40062,BARCGB22,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002913,ACC-UK-000033,2024-03-10 07:30:00,BACS,DEBIT,130.1,0,GBP,Scottish Power,ACC-UTIL-71782,BARCGB22,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002914,ACC-UK-000033,2024-03-07 07:30:00,BACS,DEBIT,142.15,0,GBP,EDF Energy,ACC-UTIL-15946,HBUKGB4B,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002915,ACC-UK-000033,2024-03-28 13:00:00,CARD_PAYMENT,DEBIT,59.51,0,GBP,Tesco,ACC-RET-26770,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002916,ACC-UK-000033,2024-03-05 12:00:00,CARD_PAYMENT,DEBIT,116.46,0,GBP,Aldi,ACC-RET-15110,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002917,ACC-UK-000033,2024-03-20 13:00:00,CARD_PAYMENT,DEBIT,135.3,0,GBP,Lidl,ACC-RET-48415,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002918,ACC-UK-000033,2024-03-20 16:00:00,CARD_PAYMENT,DEBIT,130.56,0,GBP,Waitrose,ACC-RET-32599,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002919,ACC-UK-000033,2024-04-26 09:00:00,BACS,CREDIT,5000.0,5000.0,GBP,Barclays,ACC-EMP-97643,HBUKGB4B,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002920,ACC-UK-000033,2024-04-02 08:00:00,BACS,DEBIT,1679.08,0,GBP,Jones Lettings Ltd,ACC-PROP-24338,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002921,ACC-UK-000033,2024-04-05 07:30:00,BACS,DEBIT,109.66,0,GBP,EDF Energy,ACC-UTIL-62907,LOYDGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002922,ACC-UK-000033,2024-04-07 07:30:00,BACS,DEBIT,127.07,0,GBP,British Gas,ACC-UTIL-13385,LOYDGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002923,ACC-UK-000033,2024-04-05 07:30:00,BACS,DEBIT,164.43,0,GBP,British Gas,ACC-UTIL-28919,NWBKGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002924,ACC-UK-000033,2024-04-02 18:00:00,CARD_PAYMENT,DEBIT,81.47,0,GBP,Morrisons,ACC-RET-78839,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002925,ACC-UK-000033,2024-04-06 11:00:00,CARD_PAYMENT,DEBIT,41.64,0,GBP,Sainsbury's,ACC-RET-22074,NWBKGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002926,ACC-UK-000033,2024-04-03 11:00:00,CARD_PAYMENT,DEBIT,146.56,0,GBP,Waitrose,ACC-RET-64404,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002927,ACC-UK-000033,2024-04-15 12:00:00,CARD_PAYMENT,DEBIT,134.26,0,GBP,Aldi,ACC-RET-93473,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002928,ACC-UK-000033,2024-05-27 09:00:00,BACS,CREDIT,5000.0,5000.0,GBP,Barclays,ACC-EMP-72422,NWBKGB2L,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002929,ACC-UK-000033,2024-05-02 08:00:00,BACS,DEBIT,928.2,0,GBP,Smith Lettings Ltd,ACC-PROP-96032,HSBCGB2L,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002930,ACC-UK-000033,2024-05-07 07:30:00,BACS,DEBIT,173.97,0,GBP,British Gas,ACC-UTIL-72624,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002931,ACC-UK-000033,2024-05-10 07:30:00,BACS,DEBIT,156.35,0,GBP,Severn Trent,ACC-UTIL-35727,HBUKGB4B,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002932,ACC-UK-000033,2024-05-06 07:30:00,BACS,DEBIT,112.06,0,GBP,Thames Water,ACC-UTIL-39563,BARCGB22,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002933,ACC-UK-000033,2024-05-24 11:00:00,CARD_PAYMENT,DEBIT,118.9,0,GBP,ASDA,ACC-RET-90611,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002934,ACC-UK-000033,2024-05-08 13:00:00,CARD_PAYMENT,DEBIT,67.57,0,GBP,Lidl,ACC-RET-96424,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002935,ACC-UK-000033,2024-05-11 17:00:00,CARD_PAYMENT,DEBIT,113.52,0,GBP,Morrisons,ACC-RET-77751,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002936,ACC-UK-000033,2024-05-09 12:00:00,CARD_PAYMENT,DEBIT,76.07,0,GBP,ASDA,ACC-RET-96665,HBUKGB4B,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002937,ACC-UK-000033,2024-06-25 09:00:00,BACS,CREDIT,5000.0,5000.0,GBP,Barclays,ACC-EMP-60466,BARCGB22,GB,False,SALARY,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002938,ACC-UK-000033,2024-06-01 08:00:00,BACS,DEBIT,1779.53,0,GBP,Bradshaw Lettings Ltd,ACC-PROP-11877,HBUKGB4B,GB,False,RENT,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002939,ACC-UK-000033,2024-06-10 07:30:00,BACS,DEBIT,44.78,0,GBP,Thames Water,ACC-UTIL-31218,NWBKGB2L,GB,False,WATER BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002940,ACC-UK-000033,2024-06-07 07:30:00,BACS,DEBIT,41.64,0,GBP,Scottish Power,ACC-UTIL-73418,LOYDGB2L,GB,False,ELECTRIC BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002941,ACC-UK-000033,2024-06-06 07:30:00,BACS,DEBIT,128.02,0,GBP,Severn Trent,ACC-UTIL-63170,NWBKGB2L,GB,False,GAS BILL,ONLINE_BANKING,False,COMPLETED
TXN-2024-0002942,ACC-UK-000033,2024-06-07 17:00:00,CARD_PAYMENT,DEBIT,108.34,0,GBP,Morrisons,ACC-RET-67653,BARCGB22,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002943,ACC-UK-000033,2024-06-24 14:00:00,CARD_PAYMENT,DEBIT,112.1,0,GBP,Morrisons,ACC-RET-54217,LOYDGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002944,ACC-UK-000033,2024-06-06 14:00:00,CARD_PAYMENT,DEBIT,77.51,0,GBP,Aldi,ACC-RET-73878,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
TXN-2024-0002945,ACC-UK-000033,2024-06-15 20:00:00,CARD_PAYMENT,DEBIT,50.62,0,GBP,Aldi,ACC-RET-54875,HSBCGB2L,GB,False,CARD PAYMENT,MOBILE_APP,False,COMPLETED
